location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Precipitation Total,Cloud Cover Total,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
unit,°C,°C,°C,%,%,%,hPa,hPa,hPa,mm,%,km/h,km/h,km/h,°
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,2 m,2 m,2 m,MSL,MSL,MSL,sfc,sfc,10 m,10 m,10 m,10 m
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Minimum,Maximum,Mean,Summation,Mean,Minimum,Maximum,Mean,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Precipitation Total,Basel Cloud Cover Total,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m]
20081229T0000,-4.9294715,4.3605285,-1.3253049,53.0,97.0,76.875,1027.9,1030.4,1029.2251,0.0,4.0,0.0,8.2066765,3.6360614,87.604996
20081230T0000,-4.459471,5.8705287,-0.09155453,51.0,94.0,71.666664,1029.4,1032.3,1030.5831,0.0,34.333332,0.2664,6.0865254,2.5279834,89.65895
20081231T0000,-2.3294713,3.8405285,1.3067786,74.0,96.0,83.541664,1023.6,1030.1,1026.6542,21.599998,86.208336,1.0656,10.9223995,4.9640007,103.951416
20090101T0000,-0.44947132,6.3405285,2.6221952,66.0,99.0,87.958336,1024.2,1028.5,1026.6625,0.0,55.291668,0.2664,14.584031,4.9639616,292.25845
20090102T0000,-1.8894713,2.4105287,0.21011199,62.0,100.0,80.916664,1023.3,1026.1,1024.5209,0.0,72.916664,2.8692157,16.2853,6.558063,31.27562
20090103T0000,-4.6594715,2.1805286,-1.8253044,41.0,86.0,66.125,1022.1,1025.0,1023.5376,0.0,0.0,1.8648,23.182922,8.498452,68.25741
20090104T0000,-6.0894713,1.3505287,-2.6115546,43.0,92.0,67.666664,1018.4,1024.6,1022.0042,0.0,42.416668,0.84243083,8.935328,2.9344378,276.56876
20090105T0000,-3.5294714,0.29052866,-1.5465547,49.0,91.0,65.0,1016.0,1018.5,1017.1707,0.0,100.0,2.5132127,12.922459,7.458395,311.4483
20090106T0000,-6.0394716,1.4605286,-1.8840545,63.0,96.0,82.958336,1015.2,1017.7,1016.6833,0.0,94.916664,2.1477854,13.37848,7.3998904,49.782516
20090107T0000,-6.3594713,-0.029471342,-4.4778047,66.0,96.0,87.875,1018.1,1022.2,1019.68335,0.0,62.875,1.332,10.538806,6.18072,331.83643
20090108T0000,-6.2894716,-1.2494713,-3.4803047,70.0,94.0,86.0,1022.0,1028.4,1025.1417,0.0,64.875,1.3583788,12.070595,8.034844,70.09883
20090109T0000,-7.9394712,1.5905286,-3.5915544,69.0,96.0,87.5,1026.6,1029.9,1028.5166,0.0,25.208334,0.3767465,15.636112,4.9816375,98.56667
20090110T0000,-6.9994717,2.8305285,-2.920305,68.0,100.0,88.5,1026.9,1031.3,1028.7584,0.0,4.375,0.84243083,11.79403,5.4839606,104.43205
20090111T0000,-4.5094714,3.5205286,-1.153638,64.0,97.0,80.75,1031.3,1034.0,1032.5708,0.0,4.5833335,1.0983953,7.5066204,4.9232545,104.03624
20090112T0000,-3.3194714,4.4805284,0.3555285,40.0,85.0,70.375,1023.8,1032.2,1028.1542,0.0,2.5541666,3.9333487,12.523633,8.194175,115.97079
20090113T0000,1.0005287,6.5505285,3.2021954,52.0,89.0,72.458336,1016.7,1023.9,1019.60846,0.0,22.54167,4.652476,10.248612,8.111208,109.70686
20090114T0000,0.65052867,3.0005286,1.6984452,59.0,98.0,82.958336,1015.4,1020.0,1017.42505,2.8999996,55.395832,2.4560864,17.945948,9.357922,269.84763
20090115T0000,-0.28947133,5.0205283,1.521362,71.0,98.0,88.416664,1018.4,1021.6,1019.8125,0.0,42.416668,0.5956885,17.299599,8.071387,94.65072
20090116T0000,-2.8394713,7.4505286,1.681362,61.0,99.0,84.666664,1021.4,1025.1,1023.33746,0.0,19.4125,5.0264254,18.140646,10.265305,117.51662
20090117T0000,0.50052863,9.930529,4.8984456,65.0,92.0,77.208336,1020.7,1024.5,1022.96246,0.0,88.5,2.4560866,15.597487,8.191768,211.60751
20090118T0000,0.35052866,7.4305286,4.8463616,74.0,100.0,89.041664,1006.7,1021.7,1014.6167,3.1,81.875,4.765508,36.294987,16.664677,230.47653
20090119T0000,3.5105286,10.960529,7.0017776,65.0,100.0,78.666664,995.5,1013.7,1002.6416,1.0,65.458336,7.401894,25.621529,15.690469,215.62035
20090120T0000,3.9705286,8.820529,6.145529,69.0,100.0,85.125,996.9,1003.1,1000.0374,0.8000001,95.833336,0.79920006,20.39309,5.6907115,229.844
20090121T0000,3.1405284,6.5505285,4.6826124,66.0,93.0,79.833336,1002.9,1012.1,1007.41266,0.0,64.583336,1.0656,5.6449146,2.611324,240.15407
20090122T0000,-2.2694714,6.8305287,2.6571953,42.0,94.0,72.458336,998.9,1013.9,1006.64575,0.0,29.300001,3.700947,14.261733,8.4572,146.96552
20090123T0000,3.3805285,10.500529,6.755528,55.0,88.0,74.25,979.5,997.7,987.28754,3.6000001,75.870834,7.237064,34.369728,19.936314,232.42111
20090124T0000,1.0805286,7.7805285,4.1259456,55.0,95.0,81.166664,983.7,998.6,988.49164,0.1,89.98334,2.742756,23.981918,10.726842,14.848434
20090125T0000,-0.20947134,6.3005285,2.9463615,68.0,96.0,84.75,996.9,1003.3,999.9626,0.0,50.416668,2.260479,17.143002,8.230529,127.839554
20090126T0000,-0.90947133,9.180529,3.5551121,59.0,98.0,80.458336,998.5,1004.0,1000.4917,0.0,64.700005,0.84243083,4.6600966,3.1500607,96.881714
20090127T0000,2.4905286,6.7205286,3.9809456,64.0,97.0,85.75,1004.5,1015.3,1010.2959,0.0,82.916664,1.0656,4.057684,2.618037,344.792
20090128T0000,-3.3894715,3.9605286,0.5496952,66.0,99.0,85.166664,1015.8,1018.9,1017.15845,0.0,46.075,1.8837326,7.430602,3.9459112,38.90413
20090129T0000,-4.1794715,6.2005286,0.3309452,59.0,99.0,83.916664,1017.1,1019.9,1018.39996,0.0,33.729168,0.79920006,13.89883,6.412295,67.96652
20090130T0000,-1.9294714,6.0205283,1.025112,61.0,97.0,77.75,1018.3,1021.4,1019.95825,0.0,8.416667,2.8692157,15.636114,9.755133,97.59899
20090131T0000,-3.2694714,4.9505286,-0.111138105,56.0,92.0,71.791664,1011.3,1019.2,1014.95404,0.0,0.041666668,1.5533656,16.570421,11.155957,100.97635
20090201T0000,-4.9094715,2.3505285,-0.61488813,69.0,94.0,81.958336,1001.7,1011.8,1005.72076,0.2,66.291664,6.791894,25.47709,14.8487625,104.20516
20090202T0000,-0.26947135,7.5005283,3.2713616,74.0,89.0,81.208336,995.9,1002.7,999.1125,0.0,75.54583,4.5288,17.735119,11.284874,116.97104
20090203T0000,2.1605287,8.910529,4.990112,59.0,93.0,76.125,998.3,1001.7,999.3208,0.0,33.979168,1.0983953,10.154698,4.2640405,287.4748
20090204T0000,0.09052865,9.510529,4.3896956,70.0,96.0,85.791664,997.0,1002.4,999.21655,0.0,75.541664,0.5328,6.2419515,2.2511632,141.3402
20090205T0000,1.2605287,12.440529,6.067196,46.0,95.0,77.458336,997.0,1000.0,998.1208,0.0,66.375,0.5328,14.904121,7.306212,128.1795
20090206T0000,3.5605285,8.450529,5.138862,76.0,96.0,89.541664,989.7,997.6,993.4875,15.6,95.333336,0.5956885,16.10784,6.999256,117.90929
20090207T0000,2.6905286,4.3705287,3.6709454,87.0,97.0,91.0,988.7,992.4,989.9334,14.599998,99.625,0.5328,10.144211,6.696051,253.56584
20090208T0000,0.27052864,4.1505284,2.2651122,62.0,97.0,81.833336,992.9,1010.2,1002.97485,1.2,76.583336,3.3379824,16.93265,10.140964,324.30075
20090209T0000,-0.69947135,6.5205283,3.0626118,65.0,99.0,84.291664,1003.2,1010.4,1008.7332,2.6000001,90.958336,4.552245,12.886713,7.7763047,201.02415
20090210T0000,1.8005286,7.2705283,5.1855288,69.0,100.0,82.958336,993.6,1007.0,999.8958,2.6999998,85.458336,7.2713056,52.497025,34.424984,241.78178
20090211T0000,0.09052865,4.2705283,2.1630285,57.0,90.0,76.416664,1008.1,1017.4,1014.56256,0.0,68.291664,10.738928,27.335548,17.699158,291.88702
20090212T0000,-0.82947135,2.1605287,0.8817787,62.0,97.0,83.333336,1013.5,1022.2,1017.8167,6.2999997,75.75,10.420293,29.0376,18.60816,310.19012
20090213T0000,-2.5894713,2.2705286,-0.38697144,61.0,98.0,81.791664,1019.7,1023.3,1021.49994,0.0,74.5,6.9926825,17.681013,11.809498,286.6692
20090214T0000,-2.6194715,2.1505284,-0.09947135,71.0,97.0,83.416664,1018.8,1028.9,1022.8833,1.9,77.166664,3.207881,24.26581,14.462073,332.6684
20090215T0000,-5.2394714,4.2205286,-0.9094717,57.0,97.0,78.541664,1027.0,1031.2,1029.4292,0.0,59.579166,0.2664,4.5833187,2.6062613,13.600525
20090216T0000,-0.059471346,2.7305286,1.3167785,72.0,98.0,86.375,1023.9,1026.7,1025.2126,2.3000002,100.0,4.336678,13.064469,8.639381,241.52692
20090217T0000,1.6105287,5.7305284,3.315945,71.0,98.0,89.583336,1018.1,1024.2,1020.8249,14.599998,100.0,8.64467,32.287197,21.833862,259.8048
20090218T0000,-4.6594715,2.1505284,-1.6169714,49.0,81.0,66.291664,1024.8,1028.7,1026.1042,0.0,17.25,9.120067,23.876635,14.808445,94.95095
20090219T0000,-6.4094715,2.2705286,-2.139888,55.0,84.0,70.5,1027.4,1030.1,1028.4208,0.0,4.141667,1.4346079,9.946393,5.593748,100.14368
20090220T0000,-3.5294714,3.1605287,0.35136187,53.0,95.0,78.458336,1029.6,1031.9,1031.0958,0.4,76.875,3.207881,7.078424,5.2725024,232.50888
20090221T0000,1.0605286,7.2805285,3.7096956,68.0,100.0,85.791664,1030.3,1032.6,1031.1124,0.70000005,71.68333,0.0,13.852799,5.450785,326.11942
20090222T0000,2.4905286,4.8705287,3.3267787,87.0,97.0,92.791664,1024.4,1031.0,1028.2001,3.3,99.458336,3.5039446,11.833079,8.647115,242.3982
20090223T0000,3.1005285,6.5605288,4.530112,75.0,97.0,87.958336,1019.0,1024.2,1021.0625,5.6,100.0,6.7077804,12.933438,9.782376,276.7376
20090224T0000,1.5005287,6.2305284,3.5951116,70.0,96.0,85.625,1019.8,1027.8,1023.3708,0.0,69.208336,4.3935814,13.944709,8.529853,357.55963
20090225T0000,-1.5294713,7.0105286,3.012612,63.0,95.0,79.75,1028.2,1031.2,1029.7585,0.0,22.379166,0.5328,6.6653256,3.7820206,91.983475
20090226T0000,-1.0694714,10.140529,4.923862,55.0,100.0,73.041664,1021.9,1030.1,1026.2877,0.0,61.583332,1.332,17.25647,7.8445325,259.85825
20090227T0000,3.1805286,10.820529,6.936362,60.0,91.0,76.625,1021.7,1024.2,1022.75415,0.0,38.816666,3.2518265,13.589011,9.590991,271.21457
20090228T0000,4.4505286,14.360529,8.3926115,59.0,100.0,79.541664,1013.2,1022.2,1017.8166,0.0,43.875,1.332,5.124306,3.3211448,124.860344
20090301T0000,1.8705287,11.980529,7.0267797,66.0,97.0,84.833336,1011.7,1014.4,1012.72504,0.1,80.166664,1.7057923,14.089008,6.3263993,162.47443
20090302T0000,6.5105286,11.010529,8.565528,68.0,88.0,79.875,1012.1,1018.0,1015.0042,0.90000004,98.5,2.4560866,15.501641,8.295438,270.64496
20090303T0000,4.3005285,9.280529,7.073446,68.0,96.0,83.041664,1009.8,1020.0,1016.0625,2.3999996,65.583336,0.9605189,8.00974,5.0872145,294.66382
20090304T0000,0.67052865,11.070529,5.826779,59.0,96.0,80.125,987.0,1009.1,996.05414,0.0,54.145832,2.1477854,15.137991,8.741584,119.03133
20090305T0000,1.1205287,6.5005283,3.2859452,88.0,95.0,91.333336,985.0,989.0,986.6458,17.899998,100.0,8.2066765,16.518948,13.0594,296.7691
20090306T0000,1.0505286,3.5805285,2.2167785,85.0,95.0,91.166664,989.1,1006.3,997.14594,19.5,100.0,14.346079,20.821848,17.842009,282.4782
20090307T0000,-0.77947134,6.2805285,2.7042782,60.0,94.0,77.5,1006.8,1017.6,1013.48773,1.8000001,27.620832,5.600739,17.562206,12.463651,262.9389
20090308T0000,-0.7294713,9.930529,4.7438617,58.0,82.0,70.5,1008.7,1017.3,1013.77496,1.1,60.1875,3.207881,29.420015,13.627097,230.13812
20090309T0000,2.8405285,7.6105285,4.888446,60.0,92.0,76.666664,1009.8,1019.4,1014.625,0.5,57.375,13.8758335,25.330423,20.741219,272.01447
20090310T0000,3.8305285,8.330529,5.6055284,62.0,86.0,76.333336,1012.6,1019.9,1016.5166,1.7,91.416664,13.651538,32.172695,21.930342,249.42346
20090311T0000,1.7605287,7.3905287,5.274695,55.0,93.0,75.291664,1013.3,1028.1,1021.5916,0.2,45.541668,3.3379824,26.1072,11.467372,286.47195
20090312T0000,1.2905287,9.700529,5.6801124,54.0,86.0,68.708336,1023.5,1028.9,1026.425,0.0,78.5,3.0374274,10.252074,5.9295764,233.07024
20090313T0000,5.2805285,12.330529,9.2363615,64.0,96.0,76.625,1020.6,1024.5,1022.8791,0.0,77.0,3.1067312,15.881553,9.400286,268.82916
20090314T0000,3.4905286,16.40053,10.095112,55.0,92.0,74.291664,1017.4,1021.7,1019.49585,0.0,66.291664,1.0983953,15.834561,7.4271507,259.08887
20090315T0000,7.040529,12.240529,9.6651125,56.0,90.0,76.25,1021.8,1030.1,1027.1292,0.8,71.84583,4.4337797,14.770192,9.096556,297.11462
20090316T0000,2.9905286,13.230529,7.8330283,60.0,96.0,82.791664,1029.7,1032.4,1031.2416,0.0,37.516666,0.2664,8.855546,3.798536,32.891006
20090317T0000,2.7205286,14.180529,7.5163627,62.0,94.0,83.541664,1029.7,1033.2,1031.6957,0.0,37.625,1.191377,9.682458,5.2925262,14.486877
20090318T0000,4.0805287,12.900529,8.290945,39.0,96.0,71.833336,1026.8,1034.3,1030.75,0.0,51.083332,2.4123545,8.855546,5.5698276,70.66519
20090319T0000,-0.15947133,11.720529,5.7821956,38.0,100.0,72.708336,1020.1,1027.2,1023.67487,0.0,31.520834,0.2664,19.648691,8.478435,16.51416
20090320T0000,-1.4794713,5.5905285,2.6201122,43.0,92.0,64.833336,1024.7,1031.2,1028.3875,0.0,31.541666,2.1312,19.322725,11.050925,76.4071
20090321T0000,-2.6594715,8.370529,2.600112,45.0,82.0,61.416668,1025.6,1031.8,1028.8834,0.0,7.3624997,0.9605189,7.36826,3.9491768,57.71363
20090322T0000,0.31052867,12.020529,5.6292787,41.0,80.0,57.375,1025.0,1028.9,1027.3417,0.0,5.4,1.6848617,11.5784445,5.8091645,318.0529
20090323T0000,1.3305286,12.5505295,7.963862,51.0,87.0,66.333336,1008.6,1028.1,1020.06256,0.0,46.575,3.7391024,27.951694,14.738494,263.13055
20090324T0000,-0.009471342,9.470529,4.834278,62.0,93.0,76.666664,1006.1,1015.3,1010.08746,11.9,87.166664,7.0331616,30.903551,18.63487,295.8969
20090325T0000,0.48052865,6.7105284,4.0513616,63.0,90.0,76.5,1004.6,1016.4,1009.8918,0.5,86.916664,9.770018,39.205173,22.47471,248.4921
20090326T0000,3.3105285,10.280529,7.1834455,60.0,95.0,75.916664,1005.2,1013.8,1010.4292,0.3,87.833336,9.87119,30.263086,19.145935,260.28705
20090327T0000,6.1705284,10.870529,8.560113,72.0,100.0,83.666664,1005.0,1008.6,1007.03326,2.8,91.125,9.531016,29.932974,22.10174,248.86917
20090328T0000,6.1505284,11.630529,8.523863,64.0,98.0,78.083336,997.8,1005.9,1001.8499,5.6,100.0,2.3976,21.28701,10.53183,249.13579
20090329T0000,5.5905285,10.240529,7.887613,63.0,96.0,73.333336,1005.5,1011.6,1008.75415,0.0,82.708336,1.191377,9.531016,5.2343526,359.82092
20090330T0000,2.1005285,12.140529,7.2788625,55.0,94.0,74.333336,1012.2,1020.5,1016.16656,0.0,75.416664,4.912173,20.19375,10.60496,42.821304
20090331T0000,2.2905285,15.080529,7.650946,56.0,96.0,79.708336,1015.2,1022.3,1019.00415,0.0,33.204166,0.84243083,15.268694,6.069927,69.04422
20090401T0000,3.3905284,15.080529,8.794278,67.0,96.0,83.5,1011.2,1015.8,1013.35834,0.0,50.583332,1.3583788,8.726379,4.2373457,355.99982
20090402T0000,6.3405285,15.880529,10.657612,74.0,98.0,88.75,1011.8,1014.4,1013.00006,0.0,73.92083,0.5956885,6.080693,3.2004595,302.40866
20090403T0000,9.290529,18.04053,14.378445,57.0,85.0,70.875,1013.4,1019.1,1017.075,0.0,28.316666,2.7167575,10.210455,6.039173,259.7637
20090404T0000,6.2205286,17.110529,13.429279,62.0,100.0,72.75,1019.8,1022.2,1020.79584,0.0,59.325,1.8648,6.354631,4.3481283,271.7098
20090405T0000,8.610529,16.770529,13.333862,65.0,95.0,78.0,1017.5,1022.5,1020.4583,0.4,74.54583,0.84243083,8.855546,4.266723,330.67285
20090406T0000,8.280529,19.46053,14.148445,57.0,97.0,75.916664,1011.1,1017.6,1014.80414,0.0,21.429167,0.0,7.2468624,3.5883532,120.02228
20090407T0000,9.120529,18.330528,13.96178,48.0,86.0,64.625,1010.5,1014.3,1011.75854,0.0,37.9375,0.9605189,13.957428,7.505661,305.5377
20090408T0000,7.7205286,17.12053,13.169278,62.0,97.0,73.5,1014.1,1017.4,1015.7751,0.0,78.44583,0.5956885,10.403253,4.5167384,275.68494
20090409T0000,9.790529,19.62053,14.756362,59.0,85.0,69.958336,1011.6,1018.6,1015.6042,0.0,8.550001,1.7870656,5.328,3.554232,72.58202
20090410T0000,4.1605287,21.80053,15.117612,40.0,88.0,62.291668,1005.4,1013.3,1009.3625,0.0,0.42500004,2.028842,7.2468624,3.9378288,125.55827
20090411T0000,6.290529,20.170528,13.693447,50.0,94.0,69.833336,1005.5,1010.0,1007.9417,0.0,25.050003,2.1967907,12.0940895,6.446757,64.53666
20090412T0000,6.9205284,21.920528,15.493862,42.0,93.0,59.25,1007.1,1009.9,1008.08344,0.0,32.579166,1.0656,6.791894,3.439889,93.46823
20090413T0000,10.820529,21.090528,15.805112,51.0,84.0,65.791664,1005.3,1009.2,1007.33344,0.0,21.375,1.332,6.791894,3.2383783,300.11374
20090414T0000,11.350529,21.580528,16.469694,40.0,77.0,58.5,1005.9,1008.2,1007.05835,0.0,2.0833333,1.8837326,7.0533133,4.323571,118.24713
20090415T0000,10.140529,21.55053,16.176363,49.0,80.0,59.791668,1006.0,1009.7,1007.88336,0.0,19.283333,2.5132127,6.675965,4.31267,116.07832
20090416T0000,9.470529,14.890529,11.146362,68.0,94.0,83.083336,1008.1,1010.9,1009.7876,2.2,90.60834,2.9784427,13.064469,6.338555,257.25925
20090417T0000,7.5305285,14.420529,11.159279,58.0,98.0,74.583336,1008.6,1011.5,1009.37085,0.90000004,47.208332,3.7862556,22.1689,12.475796,261.62012
20090418T0000,6.8405285,13.660529,10.754279,61.0,88.0,72.583336,1011.2,1014.3,1012.7419,0.1,89.375,0.79920006,13.056318,7.8780975,260.6137
20090419T0000,4.6405287,19.260529,12.164696,49.0,96.0,72.375,1014.7,1018.2,1016.2375,0.1,40.55417,1.8837326,11.703423,5.52101,58.736267
20090420T0000,7.4105287,17.97053,12.815529,56.0,96.0,80.541664,1017.0,1019.8,1018.44995,0.70000005,73.5875,2.664,7.7576847,5.195788,344.10593
20090421T0000,9.370529,20.110529,14.403028,55.0,96.0,76.625,1017.1,1020.5,1018.97485,0.0,69.237495,1.332,10.210455,6.6925387,342.7185
20090422T0000,10.060529,19.190529,14.846363,47.0,94.0,68.958336,1018.1,1021.4,1020.26666,0.0,40.212498,0.5956885,15.719857,8.538077,349.41837
20090423T0000,6.1105285,16.110529,12.054696,42.0,90.0,64.25,1019.1,1022.2,1020.83734,0.0,49.583332,0.3767465,11.703422,6.041008,16.98143
20090424T0000,4.1405287,17.180529,11.445111,41.0,94.0,64.666664,1011.7,1022.0,1016.43756,0.2,49.708332,0.3767465,11.940546,6.9306965,95.95345
20090425T0000,7.4405284,19.81053,13.869279,49.0,84.0,64.041664,1010.3,1014.6,1012.9084,0.0,45.2,3.7391024,12.933438,7.68619,95.55898
20090426T0000,6.6205287,21.910528,15.20428,44.0,86.0,61.708332,1003.6,1011.5,1007.99585,0.0,78.6875,1.7057923,9.174376,4.847407,123.92721
20090427T0000,9.610529,14.990529,12.116776,65.0,97.0,80.041664,1003.6,1008.8,1006.5584,0.90000004,86.708336,0.84243083,13.700836,5.255774,277.5291
20090428T0000,7.3205285,11.310529,9.18803,76.0,94.0,84.875,1003.0,1006.9,1005.14996,6.4999995,100.0,1.6204481,12.01461,6.8351064,162.5309
20090429T0000,5.1205287,12.330529,8.749696,54.0,92.0,74.416664,1005.1,1015.6,1009.41675,0.6,63.583332,2.9784427,17.348755,11.654899,263.4728
20090430T0000,3.6105285,16.05053,10.758862,58.0,93.0,72.083336,1016.0,1019.7,1017.825,0.0,77.96667,3.118132,9.697106,5.311776,289.8852
20090501T0000,10.240529,19.010529,14.153863,59.0,93.0,79.0,1018.6,1023.9,1021.075,2.1,90.875,0.79920006,7.544342,3.5219765,18.560318
20090502T0000,10.860529,17.760529,14.563862,68.0,100.0,79.791664,1024.4,1026.9,1025.925,1.8000002,45.833332,2.028842,9.531016,4.6109233,331.1892
20090503T0000,9.760529,20.240528,14.677196,54.0,97.0,77.375,1021.9,1027.0,1024.2125,1.2,59.666668,0.2664,11.080447,5.2007103,293.5466
20090504T0000,8.820529,14.490529,11.942196,49.0,96.0,71.041664,1022.8,1025.0,1024.0582,0.0,52.7375,3.1968002,15.187136,8.993812,349.29926
20090505T0000,5.6405287,15.640529,11.553445,49.0,87.0,63.833332,1023.6,1025.7,1024.6166,0.0,77.975,1.6848617,15.827838,7.7387714,265.4139
20090506T0000,7.6605287,18.22053,14.159276,56.0,91.0,73.291664,1019.6,1024.4,1021.9875,0.0,49.899998,5.5625954,21.181732,12.323956,272.1963
20090507T0000,6.7305284,23.500528,16.35303,44.0,97.0,67.291664,1015.2,1022.5,1019.07495,0.0,40.841663,0.79920006,5.651197,3.0891187,212.27563
20090508T0000,13.030529,23.610529,17.553446,57.0,91.0,77.25,1014.0,1019.4,1016.02094,2.9,91.375,1.9394212,13.957427,6.1710396,235.46417
20090509T0000,12.120529,24.13053,17.89928,49.0,100.0,76.125,1012.4,1019.6,1016.2791,0.7,57.841663,1.332,14.179389,8.31005,127.159805
20090510T0000,13.480529,22.20053,17.325949,55.0,95.0,72.541664,1016.2,1018.5,1017.2458,7.5,71.90833,0.79920006,15.771689,6.190145,313.1524
20090511T0000,12.0505295,24.520529,17.415945,52.0,98.0,84.958336,1014.9,1017.0,1015.84576,2.1,73.19583,0.84243083,6.675965,3.2570546,139.27585
20090512T0000,12.660529,23.47053,18.353447,51.0,100.0,76.375,1013.6,1015.9,1014.71234,1.0,62.666668,1.191377,15.370609,6.2176805,87.68043
20090513T0000,14.150529,24.350529,19.755945,51.0,99.0,77.666664,1011.6,1015.6,1013.7791,5.5000005,73.208336,0.3767465,9.426194,3.2749245,130.17316
20090514T0000,15.510529,21.72053,18.137194,59.0,99.0,79.75,1005.2,1011.6,1007.9707,2.9,93.166664,0.3767465,8.132838,3.3774636,310.74615
20090515T0000,12.310529,16.46053,14.630946,75.0,95.0,84.208336,1006.1,1013.8,1008.78326,2.6999998,100.0,1.4346079,22.189697,9.403392,270.084
20090516T0000,8.850529,19.71053,14.42553,56.0,86.0,72.041664,1013.9,1016.8,1015.075,0.0,26.079168,0.5328,13.752537,4.618827,313.70392
20090517T0000,10.480529,26.62053,18.514694,35.0,90.0,67.625,1010.2,1017.7,1013.15826,0.70000005,44.216663,5.1725526,14.777397,10.747594,159.57932
20090518T0000,12.440529,19.520529,16.218863,58.0,89.0,70.75,1018.6,1020.4,1019.62494,0.0,60.75,0.79920006,12.175966,4.325025,276.02557
20090519T0000,11.370529,22.750528,17.874279,51.0,89.0,65.791664,1019.4,1022.0,1020.34576,0.0,20.1875,1.0656,9.014403,4.0232987,98.024055
20090520T0000,12.870529,25.95053,19.967615,39.0,83.0,59.958332,1016.9,1021.7,1019.52924,0.0,3.3250005,3.1968002,6.9315205,5.05546,94.15964
20090521T0000,15.750529,23.260529,19.505945,53.0,90.0,66.791664,1012.2,1017.1,1015.13745,1.8,49.224995,2.6372256,18.181675,6.455298,41.63353
20090522T0000,14.710529,21.440529,18.565115,58.0,92.0,73.375,1012.4,1020.0,1015.8958,5.5,46.791668,2.664,20.234127,10.084149,284.38977
20090523T0000,10.840529,26.48053,18.541779,54.0,91.0,72.166664,1014.3,1020.3,1017.48755,0.0,16.520834,1.332,10.662658,5.1702027,90.434044
20090524T0000,18.64053,29.29053,24.358862,47.0,80.0,65.458336,1015.5,1018.7,1016.9209,0.0,54.479168,2.4560866,12.867423,6.4520736,112.16634
20090525T0000,17.13053,31.420528,25.539696,42.0,98.0,67.291664,1012.0,1017.7,1015.2959,0.0,25.75,0.5328,6.0748544,2.3439753,94.76363
20090526T0000,15.110529,23.000528,18.666365,75.0,93.0,83.666664,1011.6,1019.0,1014.59174,8.099999,65.21667,2.4560866,16.06372,8.898096,264.86362
20090527T0000,8.980529,17.100529,13.9271965,51.0,90.0,67.916664,1021.1,1028.3,1026.404,1.2,46.94167,2.664,18.450964,8.328425,302.3523
20090528T0000,10.280529,19.40053,15.479279,61.0,79.0,67.541664,1027.3,1028.7,1028.1041,0.0,9.658334,2.028842,16.3223,8.770402,295.64102
20090529T0000,10.480529,20.38053,15.383029,35.0,97.0,71.208336,1024.0,1029.5,1026.9624,0.0,35.583332,1.9210378,16.54256,7.2664905,43.220184
20090530T0000,8.600529,21.420528,15.44136,43.0,75.0,58.375,1017.4,1025.9,1020.7,0.0,2.125,6.080693,19.394215,12.852225,85.01264
20090531T0000,9.450529,20.30053,15.058864,47.0,96.0,68.666664,1016.7,1020.4,1018.69995,0.0,56.175003,0.5328,13.322664,6.190828,76.61837
20090601T0000,8.260529,20.04053,14.624695,59.0,89.0,73.708336,1015.8,1020.5,1018.0125,0.3,41.95,0.2664,10.778504,4.896233,23.962479
20090602T0000,11.790529,22.89053,17.552197,53.0,96.0,72.0,1016.5,1018.8,1017.6416,0.2,38.466667,0.0,8.823432,4.701881,25.301361
20090603T0000,11.870529,20.47053,16.682611,44.0,100.0,68.625,1014.0,1017.2,1015.99585,0.0,15.295834,2.0806506,16.993313,8.690169,347.95438
20090604T0000,10.080529,18.31053,14.683862,56.0,89.0,68.25,1011.8,1015.5,1013.95013,0.0,26.5,3.2408962,12.082348,8.426005,327.58447
20090605T0000,9.390529,19.22053,14.26678,52.0,92.0,66.75,1003.3,1013.0,1008.5708,5.7,69.558334,1.6204481,9.653095,5.089505,328.7223
